method,camera_frame,split,ground_truth_count,prediction_count,tp,fp,fn,precision,recall,f1,source_mode,detail_available
radar_bounded_crops,325,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,326,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,327,train,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,328,train,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,329,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,330,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,331,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,332,val,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,333,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,334,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,335,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,336,val,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,337,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,338,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,339,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,340,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,341,val,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,342,val,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,343,val,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,344,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,345,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,346,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,347,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,348,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,349,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,350,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,351,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,352,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,353,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,354,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,355,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,356,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,357,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,358,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,359,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,360,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,361,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,362,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,363,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,364,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,365,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,366,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,367,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,368,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,369,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,370,val,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,371,val,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,372,val,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,373,val,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,374,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,375,test,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,376,test,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,377,test,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,378,test,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,379,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,380,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,381,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,382,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,383,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,384,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,385,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,386,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,387,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,388,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,389,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,390,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,391,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,392,test,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,393,test,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,394,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,395,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,396,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,397,test,8,2,2,0,6,1.0,0.25,0.4,prediction_jsonl,True
radar_bounded_crops,398,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,399,test,8,5,2,3,6,0.4,0.25,0.3076923076923077,prediction_jsonl,True
radar_bounded_crops,400,test,8,5,2,3,6,0.4,0.25,0.3076923076923077,prediction_jsonl,True
radar_bounded_crops,401,test,8,6,2,4,6,0.3333333333333333,0.25,0.28571428571428575,prediction_jsonl,True
radar_bounded_crops,402,test,8,5,2,3,6,0.4,0.25,0.3076923076923077,prediction_jsonl,True
radar_bounded_crops,403,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,404,test,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,405,test,8,5,2,3,6,0.4,0.25,0.3076923076923077,prediction_jsonl,True
radar_bounded_crops,406,test,8,6,2,4,6,0.3333333333333333,0.25,0.28571428571428575,prediction_jsonl,True
radar_bounded_crops,407,test,8,6,2,4,6,0.3333333333333333,0.25,0.28571428571428575,prediction_jsonl,True
radar_bounded_crops,408,test,8,6,2,4,6,0.3333333333333333,0.25,0.28571428571428575,prediction_jsonl,True
radar_bounded_crops,409,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,410,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,411,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,412,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,413,test,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,414,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,415,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,416,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
radar_bounded_crops,417,test,8,4,2,2,6,0.5,0.25,0.3333333333333333,prediction_jsonl,True
radar_bounded_crops,418,test,8,3,2,1,6,0.6666666666666666,0.25,0.36363636363636365,prediction_jsonl,True
